game_id,utility,alpha,partition_seed,checkpoint_epoch,local_epochs,update_scale,base_weighted_update_norm_sum,base_max_weighted_update_norm,base_weighted_aggregate_norm,scaled_weighted_update_norm_sum,client,shapley,midpoint,observed_error,predicted_error
127,negative_cross_entropy,0.1,3559,0,20,0.25,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.3983623414198051,7,0.03189314709237545,0.03186640849371081,-2.673859866464401e-05,-2.6738598664663053e-05
128,accuracy,0.1,3559,0,20,0.25,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.3983623414198051,0,0.0025904761904761904,0.0010000000000000009,-0.0015904761904761895,-0.001590476190476189
128,accuracy,0.1,3559,0,20,0.25,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.3983623414198051,1,0.006223809523809526,0.006000000000000005,-0.0002238095238095211,-0.0002238095238095185
128,accuracy,0.1,3559,0,20,0.25,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.3983623414198051,2,0.01565714285714284,0.013000000000000012,-0.00265714285714283,-0.002657142857142851
128,accuracy,0.1,3559,0,20,0.25,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.3983623414198051,3,0.004271428571428572,0.0030000000000000027,-0.0012714285714285692,-0.0012714285714285692
128,accuracy,0.1,3559,0,20,0.25,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.3983623414198051,4,0.004338095238095242,0.0050000000000000044,0.0006619047619047629,0.0006619047619047663
128,accuracy,0.1,3559,0,20,0.25,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.3983623414198051,5,0.0034285714285714327,0.0020000000000000018,-0.001428571428571431,-0.0014285714285714284
128,accuracy,0.1,3559,0,20,0.25,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.3983623414198051,6,0.0013571428571428562,0.0010000000000000009,-0.00035714285714285535,-0.0003571428571428545
128,accuracy,0.1,3559,0,20,0.25,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.3983623414198051,7,0.012133333333333333,0.010000000000000009,-0.002133333333333324,-0.002133333333333324
129,negative_brier,0.1,3559,0,20,0.5,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.7967246828396102,0,0.02026982328423152,0.020172390315194244,-9.74329690372755e-05,-9.743296903727551e-05
129,negative_brier,0.1,3559,0,20,0.5,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.7967246828396102,1,0.006068127345873835,0.005968264177011462,-9.986316886237325e-05,-9.986316886237438e-05
129,negative_brier,0.1,3559,0,20,0.5,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.7967246828396102,2,0.029688883678449785,0.029555033576560696,-0.00013385010188908877,-0.00013385010188909306
129,negative_brier,0.1,3559,0,20,0.5,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.7967246828396102,3,0.004896006616103594,0.004827299201661028,-6.870741444256565e-05,-6.870741444256714e-05
129,negative_brier,0.1,3559,0,20,0.5,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.7967246828396102,4,0.008431396872322767,0.008343000928747013,-8.839594357575378e-05,-8.839594357575099e-05
129,negative_brier,0.1,3559,0,20,0.5,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.7967246828396102,5,0.007258178077904204,0.0072403968743248726,-1.7781203579331044e-05,-1.7781203579333324e-05
129,negative_brier,0.1,3559,0,20,0.5,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.7967246828396102,6,0.002235354994583193,0.0022109904614753817,-2.4364533107811177e-05,-2.4364533107810286e-05
129,negative_brier,0.1,3559,0,20,0.5,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.7967246828396102,7,0.011706665988655354,0.011634298406560495,-7.236758209485869e-05,-7.23675820948566e-05
130,negative_cross_entropy,0.1,3559,0,20,0.5,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.7967246828396102,0,0.1124647903489707,0.1122353753475529,-0.00022941500141779314,-0.0002294150014178209
130,negative_cross_entropy,0.1,3559,0,20,0.5,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.7967246828396102,1,0.02674132829345228,0.02648474797535405,-0.0002565803180982311,-0.0002565803180982199
130,negative_cross_entropy,0.1,3559,0,20,0.5,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.7967246828396102,2,0.1358468938857728,0.13549321202854658,-0.000353681857226229,-0.00035368185722608683
130,negative_cross_entropy,0.1,3559,0,20,0.5,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.7967246828396102,3,0.027172128139216416,0.02704773799633542,-0.00012439014288099723,-0.00012439014288099558
130,negative_cross_entropy,0.1,3559,0,20,0.5,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.7967246828396102,4,0.03818526645716428,0.037985430507756934,-0.00019983594940734678,-0.00019983594940735228
130,negative_cross_entropy,0.1,3559,0,20,0.5,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.7967246828396102,5,0.026789952339487326,0.02671681709681195,-7.31352426753748e-05,-7.313524267537114e-05
130,negative_cross_entropy,0.1,3559,0,20,0.5,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.7967246828396102,6,0.009184697365182895,0.009095939572472789,-8.875779271010596e-05,-8.875779271010301e-05
130,negative_cross_entropy,0.1,3559,0,20,0.5,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.7967246828396102,7,0.06089710282921915,0.06071331490990883,-0.00018378791931032007,-0.00018378791931031823
131,accuracy,0.1,3559,0,20,0.5,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.7967246828396102,0,0.033345238095238115,0.033,-0.0003452380952381137,-0.00034523809523808423
131,accuracy,0.1,3559,0,20,0.5,1.5934493656792204,0.38520842673090083,0.9341112859749645,0.7967246828396102,1,0.016350000000000003,0.013000000000000012,-0.003349999999999992,-0.0033499999999999936
