seed,epsilon,method,player,subject,exact_shapley,midpoint,radius,efficient_lower,efficient_upper,oracle_bernstein_radius,radius_to_oracle_ratio
8504,0.25,oracle_bernstein,1,30,0.00013924907808465163,0.00013924928016118,2.0231705279974477e-10,0.0001392490778441272,0.00013924908047774896,2.0231705279974477e-10,1.0
8504,0.25,oracle_bernstein,2,26,0.00021200850748077026,0.00021200899125550787,4.843312795857578e-10,0.00021200850692422828,0.0002120085095578502,4.843312795857578e-10,1.0
8504,0.25,oracle_bernstein,3,25,5.8757882286844515e-05,5.8758052739971145e-05,1.7048779135101e-10,5.8757882252179794e-05,5.875788488580156e-05,1.7048779135101e-10,1.0
8504,0.25,oracle_bernstein,4,17,0.00018605307609686082,0.00018605316253983428,8.660017227760162e-11,0.00018605307593966202,0.00018605307857328377,8.660017227760162e-11,1.0
8504,0.25,oracle_bernstein,5,19,0.00013267204628969023,0.00013267259486648975,5.490544508526916e-10,0.0001326720458120389,0.0001326720484456608,5.490544508526916e-10,1.0
8504,0.25,oracle_bernstein,6,6,0.00016313662292624534,0.00016313691948710574,2.968190886261015e-10,0.00016313662266801711,0.00016313662530163895,2.968190886261015e-10,1.0
8504,0.25,oracle_bernstein,7,8,0.00013247026452578177,0.00013247061333337973,3.492298680462253e-10,0.0001324702641035117,0.00013247026673713345,3.492298680462253e-10,1.0
8504,0.5,authorized_public_clip,0,23,0.0004455293353732009,0.0004455324921077142,4.924919983882032e-06,0.0004406075721238321,0.0004504574120915962,3.1645509739182038e-09,1556.2776597604363
8504,0.5,authorized_public_clip,1,30,0.0002788528421618356,0.00027885445168235323,5.0266326520773576e-06,0.00027382781903027587,0.0002838810843344306,1.6133612046923084e-09,3115.6275714687276
8504,0.5,authorized_public_clip,2,26,0.00042173721889997924,0.0004217410847331404,5.1083202794782105e-06,0.0004166327644536622,0.00042684940501261864,3.8747764079378665e-09,1318.3522716338693
8504,0.5,authorized_public_clip,3,25,0.00011687249997016565,0.00011687385957198648,5.258937489541144e-06,0.00011161492208244534,0.00012213279706152762,1.3601676459805984e-09,3866.3891948038276
8504,0.5,authorized_public_clip,4,17,0.00037147682285751805,0.00037147751320348865,4.8874159188514624e-06,0.0003665900972846372,0.0003763649291223401,6.928611581357442e-10,7053.961477652826
8504,0.5,authorized_public_clip,5,19,0.000263316561679939,0.0002633209459114716,4.811568783909045e-06,0.00025850937712756255,0.00026813251469538064,4.3919181447785275e-09,1095.5506512864845
8504,0.5,authorized_public_clip,6,6,0.0003253407027540339,0.00032534307283854647,4.466239057070683e-06,0.00032087683378147577,0.00032980931189561716,2.3742307017292916e-09,1881.131034914871
8504,0.5,authorized_public_clip,7,8,0.000263508798153844,0.00026351158659287943,3.999457109449098e-06,0.0002595121294834303,0.00026751104370232855,2.7952292710685953e-09,1430.8154078252535
8504,0.5,oracle_bernstein,0,23,0.0004455293353732009,0.0004455324921077142,3.1645509739182038e-09,0.00044552932755674026,0.0004455293698611843,3.1645509739182038e-09,1.0
8504,0.5,oracle_bernstein,1,30,0.0002788528421618356,0.00027885445168235323,1.6133612046923084e-09,0.00027885283832114856,0.00027885288062559285,1.6133612046923084e-09,1.0
8504,0.5,oracle_bernstein,2,26,0.00042173721889997924,0.0004217410847331404,3.8747764079378665e-09,0.0004217372099567325,0.0004217372522611765,3.8747764079378665e-09,1.0
8504,0.5,oracle_bernstein,3,25,0.00011687249997016565,0.00011687385957198648,1.3601676459805984e-09,0.0001168724994043405,0.00011687254170878467,1.3601676459805984e-09,1.0
8504,0.5,oracle_bernstein,4,17,0.00037147682285751805,0.00037147751320348865,6.928611581357442e-10,0.0003714768203423305,0.0003714768626467747,6.928611581357442e-10,1.0
8504,0.5,oracle_bernstein,5,19,0.000263316561679939,0.0002633209459114716,4.3919181447785275e-09,0.00026331655399332684,0.00026331659629777113,4.3919181447785275e-09,1.0
8504,0.5,oracle_bernstein,6,6,0.0003253407027540339,0.00032534307283854647,2.3742307017292916e-09,0.0003253406986078447,0.0003253407409122889,2.3742307017292916e-09,1.0
8504,0.5,oracle_bernstein,7,8,0.000263508798153844,0.00026351158659287943,2.7952292710685953e-09,0.00026350879136360835,0.00026350883366805253,2.7952292710685953e-09,1.0
8504,1.0,authorized_public_clip,0,23,0.0008858598886240483,0.0008858850671943364,3.9399359871056254e-05,0.0008464857073232801,0.0009252844270653926,2.5305206542114354e-08,1556.9665398891573
8504,1.0,authorized_public_clip,1,30,0.000559146303354501,0.0005591590657342826,4.021306121661886e-05,0.0005189460045176638,0.0005993721269509015,1.2824207881608312e-08,3135.7150155285576
8504,1.0,authorized_public_clip,2,26,0.000834389747119864,0.0008344206022562473,4.0866562235825684e-05,0.0007935540400204216,0.0008752871644920729,3.1000162752429517e-08,1318.2692801386318
8504,1.0,authorized_public_clip,3,25,0.00023119854152936218,0.00023120935298054368,4.207149991632915e-05,0.00018913785306421454,0.00027328085289687285,1.0821496477486567e-08,3887.7709754705575
8504,1.0,authorized_public_clip,4,17,0.000740453288588522,0.0007404587914443539,3.90993273508117e-05,0.0007013594640935422,0.0007795581187951656,5.543680404418357e-09,7052.954805917244
8504,1.0,authorized_public_clip,5,19,0.0005185534617410819,0.0005185884637246563,3.849255027127236e-05,0.00048009591345338394,0.0005570810139959286,3.512711590201899e-08,1095.807306772371
8504,1.0,authorized_public_clip,6,6,0.0006469555841292321,0.0006469745056438825,3.572991245656546e-05,0.000611244593187317,0.0006827044181004479,1.8989086433703444e-08,1881.6024973770711
8504,1.0,authorized_public_clip,7,8,0.0005213064287467734,0.0005213287026249458,3.1995656875592786e-05,0.000489333045749353,0.0005533243595005386,2.2384234984891946e-08,1429.383532525815
8504,1.0,oracle_bernstein,0,23,0.0008858598886240483,0.0008858850671943364,2.5305206542114354e-08,0.0008858597619877943,0.0008858604494093088,2.5305206542114354e-08,1.0
8504,1.0,oracle_bernstein,1,30,0.000559146303354501,0.0005591590657342826,1.2824207881608312e-08,0.000559146241526401,0.0005591469289479159,1.2824207881608312e-08,1.0
8504,1.0,oracle_bernstein,2,26,0.000834389747119864,0.0008344206022562473,3.1000162752429517e-08,0.0008343896020934948,0.0008343902895150091,3.1000162752429517e-08,1.0
8504,1.0,oracle_bernstein,3,25,0.00023119854152936218,0.00023120935298054368,1.0821496477486567e-08,0.0002311985314840662,0.0002311992189055808,1.0821496477486567e-08,1.0
8504,1.0,oracle_bernstein,4,17,0.000740453288588522,0.0007404587914443539,5.543680404418357e-09,0.0007404532477639495,0.0007404539351854641,5.543680404418357e-09,1.0
8504,1.0,oracle_bernstein,5,19,0.0005185534617410819,0.0005185884637246563,3.512711590201899e-08,0.0005185533366087543,0.0005185540240302692,3.512711590201899e-08,1.0
8504,1.0,oracle_bernstein,6,6,0.0006469555841292321,0.0006469745056438825,1.8989086433703444e-08,0.0006469555165574488,0.0006469562039789637,1.8989086433703444e-08,1.0
8504,1.0,oracle_bernstein,7,8,0.0005213064287467734,0.0005213287026249458,2.2384234984891946e-08,0.0005213063183899609,0.0005213070058114758,2.2384234984891946e-08,1.0
8505,0.25,authorized_public_clip,0,27,0.0002737931174804306,0.0002737933442861218,6.393597392399123e-07,0.0002731539845468819,0.0002744327040253617,2.2707528530092486e-10,2815.628915285164
8505,0.25,authorized_public_clip,1,17,0.00022720235210540288,0.00022720262766801058,6.298855778475932e-07,0.000226572742090163,0.00022783251324585816,2.7579192713262793e-10,2283.915937628886
8505,0.25,authorized_public_clip,2,3,0.0002539438007142501,0.0002539440017536032,5.968077009457555e-07,0.0002533471940526575,0.00025454080945454895,2.0115061548263944e-10,2966.969300659504
8505,0.25,authorized_public_clip,3,7,0.00017554152657063912,0.0001755416992190728,5.539758935223833e-07,0.00017498772332555043,0.0001760956751125952,1.72795778485752e-10,3205.9573351675476
8505,0.25,authorized_public_clip,4,23,0.00024140199191264995,0.00024140196040628448,6.346409835614226e-07,0.00024076731942272305,0.0002420366013898459,3.152054623229851e-11,20134.20005111199
8505,0.25,authorized_public_clip,5,1,0.0001718134381092547,0.00017181368980961897,6.043078783770093e-07,0.00017120938193124197,0.00017241799768799598,2.519088834417599e-10,2398.9145206811345
8505,0.25,authorized_public_clip,6,29,0.00020461499209512902,0.00020461526239073935,6.005686203443801e-07,0.00020401469377039498,0.00020521583101108372,2.705626841680581e-10,2219.7023295767613
8505,0.25,authorized_public_clip,7,11,0.0001827339831777366,0.00018273423077352913,5.646093114672878e-07,0.00018216962146206184,0.00018329884008499642,2.476594493038559e-10,2279.781018064701
8505,0.25,oracle_bernstein,0,27,0.0002737931174804306,0.0002737933442861218,2.2707528530092486e-10,0.0002737931172108365,0.0002737931815345188,2.2707528530092486e-10,1.0
8505,0.25,oracle_bernstein,1,17,0.00022720235210540288,0.00022720262766801058,2.7579192713262793e-10,0.00022720235187608344,0.00022720241619976576,2.7579192713262793e-10,1.0
8505,0.25,oracle_bernstein,2,3,0.0002539438007142501,0.0002539440017536032,2.0115061548263944e-10,0.00025394380060298773,0.00025394386492666996,2.0115061548263944e-10,1.0
8505,0.25,oracle_bernstein,3,7,0.00017554152657063912,0.0001755416992190728,1.72795778485752e-10,0.00017554152642329434,0.0001755415907469765,1.72795778485752e-10,1.0
8505,0.25,oracle_bernstein,4,23,0.00024140199191264995,0.00024140196040628448,3.152054623229851e-11,0.00024140192888573824,0.00024140199192683071,3.152054623229851e-11,1.0
8505,0.25,oracle_bernstein,5,1,0.0001718134381092547,0.00017181368980961897,2.519088834417599e-10,0.00017181343790073555,0.0001718135022244177,2.519088834417599e-10,1.0
8505,0.25,oracle_bernstein,6,29,0.00020461499209512902,0.00020461526239073935,2.705626841680581e-10,0.0002046149918280552,0.00020461505615173734,2.705626841680581e-10,1.0
8505,0.25,oracle_bernstein,7,11,0.0001827339831777366,0.00018273423077352913,2.476594493038559e-10,0.00018273398311407984,0.000182734047437762,2.476594493038559e-10,1.0
8505,0.5,authorized_public_clip,0,27,0.0005452133732546261,0.0005452151945184447,5.114877913919298e-06,0.0005401003166045254,0.000550330072432364,1.8255110024215193e-09,2801.888297103919
8505,0.5,authorized_public_clip,1,17,0.0004518027075346984,0.00045180491824142743,5.039084622780746e-06,0.00044676583361864667,0.0004568440028642082,2.214307756472458e-09,2275.6929826269266
8505,0.5,authorized_public_clip,2,3,0.0005066235105033951,0.0005066251211895412,4.774461607566044e-06,0.0005018506595819752,0.0005113995827971072,1.6124061353353747e-09,2961.0787896022075
8505,0.5,authorized_public_clip,3,7,0.00034998757601177816,0.00034998896029542204,4.431807148179067e-06,0.00034555715314724296,0.0003544207674436011,1.386589196113555e-09,3196.193335849505
8505,0.5,authorized_public_clip,4,23,0.000482493653927641,0.0004824934020358218,5.077127868491381e-06,0.0004774162741673304,0.0004875705299043132,2.521017661885714e-10,20139.19991617077
8505,0.5,authorized_public_clip,5,1,0.0003411380126813419,0.000341140031968834,4.834463027016074e-06,0.00033630556894181793,0.0003459744949958501,2.0225612119043157e-09,2390.2678438415464
8505,0.5,authorized_public_clip,6,29,0.00040677089725625257,0.0004067730664013558,4.804548962755041e-06,0.00040196851743860075,0.00041157761536411084,2.1733425807763853e-09,2210.672631757257
8505,0.5,authorized_public_clip,7,11,0.00036394204782507416,0.0003639440302986574,4.5168744917383025e-06,0.0003594271558069191,0.0003684609047903957,1.983430180156075e-09,2277.3045085876793
8505,0.5,oracle_bernstein,0,27,0.0005452133732546261,0.0005452151945184447,1.8255110024215193e-09,0.0005452133690074422,0.0005452138933025748,1.8255110024215193e-09,1.0
8505,0.5,oracle_bernstein,1,17,0.0004518027075346984,0.00045180491824142743,2.214307756472458e-09,0.00045180270393367097,0.00045180322822880366,2.214307756472458e-09,1.0
8505,0.5,oracle_bernstein,2,3,0.0005066235105033951,0.0005066251211895412,1.6124061353353747e-09,0.0005066235087834058,0.0005066240330785384,1.6124061353353747e-09,1.0
8505,0.5,oracle_bernstein,3,7,0.00034998757601177816,0.00034998896029542204,1.386589196113555e-09,0.0003499875737062259,0.0003499880980013586,1.386589196113555e-09,1.0
8505,0.5,oracle_bernstein,4,23,0.000482493653927641,0.0004824934020358218,2.521017661885714e-10,0.00048249314993405564,0.00048249365413758797,2.521017661885714e-10,1.0
8505,0.5,oracle_bernstein,5,1,0.0003411380126813419,0.000341140031968834,2.0225612119043157e-09,0.00034113800940762214,0.0003411385337027547,2.0225612119043157e-09,1.0
8505,0.5,oracle_bernstein,6,29,0.00040677089725625257,0.0004067730664013558,2.1733425807763853e-09,0.000406770893058775,0.0004067714173539077,2.1733425807763853e-09,1.0
8505,0.5,oracle_bernstein,7,11,0.00036394204782507416,0.0003639440302986574,1.983430180156075e-09,0.00036394204686847727,0.0003639425711636098,1.983430180156075e-09,1.0
8505,1.0,authorized_public_clip,0,27,0.0010809554025400776,0.0010809700803776079,4.0919023311354385e-05,0.0010400510570662536,0.0011218891036889622,1.4744019450585374e-08,2775.2963463250044
8505,1.0,authorized_public_clip,1,17,0.0008932240222533144,0.0008932418057004954,4.031267698224597e-05,0.0008529291287182494,0.0009335544826827414,1.783926528799987e-08,2259.7722681641785
8505,1.0,authorized_public_clip,2,3,0.0010082091993811435,0.0010082221216070608,3.819569286052835e-05,0.0009700264287465324,0.001046417814467589,1.2948152606462235e-08,2949.8951720313707
8505,1.0,authorized_public_clip,3,7,0.0006956066936136886,0.0006956178163771698,3.5454457185432534e-05,0.0006601633591917373,0.0007310722735626023,1.1158220903606439e-08,3177.4292238625003
8505,1.0,authorized_public_clip,4,23,0.000963748946269753,0.0009637469335623261,4.0617022947931045e-05,0.000923129910614395,0.0010043639565102572,2.0160712181766984e-09,20146.621102336063
8505,1.0,authorized_public_clip,5,1,0.0006723449929946357,0.0006723612367429688,3.867570421612859e-05,0.0006336855325268402,0.0007110369409590974,1.6294351128435536e-08,2373.5651644719374
8505,1.0,authorized_public_clip,6,29,0.000803730935596351,0.0008037483956267466,3.8436391702040326e-05,0.0007653120039247062,0.000842184787328787,1.752523165556844e-08,2193.2030604472843
8505,1.0,authorized_public_clip,7,11,0.0007218054417623533,0.0007218213275514973,3.613499593390642e-05,0.0006856863316175908,0.0007579563234854038,1.589953011921581e-08,2272.7084173534467
8505,1.0,oracle_bernstein,0,27,0.0010809554025400776,0.0010809700803776079,1.4744019450585374e-08,0.0010809553363581572,0.0010809596780659717,1.4744019450585374e-08,1.0
8505,1.0,oracle_bernstein,1,17,0.0008932240222533144,0.0008932418057004954,1.783926528799987e-08,0.0008932239664352074,0.0008932283081430218,1.783926528799987e-08,1.0
8505,1.0,oracle_bernstein,2,3,0.0010082091993811435,0.0010082221216070608,1.2948152606462235e-08,0.0010082091734544543,0.0010082135151622687,1.2948152606462235e-08,1.0
8505,1.0,oracle_bernstein,3,7,0.0006956066936136886,0.0006956178163771698,1.1158220903606439e-08,0.0006956066581562662,0.0006956109998640806,1.1158220903606439e-08,1.0
8505,1.0,oracle_bernstein,4,23,0.000963748946269753,0.0009637469335623261,2.0160712181766984e-09,0.0009637449174911079,0.0009637489496335443,2.0160712181766984e-09,1.0
8505,1.0,oracle_bernstein,5,1,0.0006723449929946357,0.0006723612367429688,1.6294351128435536e-08,0.0006723449423918403,0.0006723492840996544,1.6294351128435536e-08,1.0
8505,1.0,oracle_bernstein,6,29,0.000803730935596351,0.0008037483956267466,1.752523165556844e-08,0.0008037308703950911,0.0008037352121029054,1.752523165556844e-08,1.0
8505,1.0,oracle_bernstein,7,11,0.0007218054417623533,0.0007218213275514973,1.589953011921581e-08,0.0007218054280213781,0.0007218097697291922,1.589953011921581e-08,1.0
8506,0.25,authorized_public_clip,0,27,0.00026620123822289197,0.0002662013291947485,6.501739295516052e-07,0.00026555115526519685,0.0002668515031243001,9.128905119236936e-11,7122.145767311379
8506,0.25,authorized_public_clip,1,29,0.00019640123061993067,0.0001964013680934018,6.111329309902121e-07,0.0001957902351624116,0.00019701250102439202,1.3774550099054057e-10,4436.681609166898
8506,0.25,authorized_public_clip,2,6,0.00019869609190507673,0.0001986962235443479,5.867532971424545e-07,0.00019810947024720546,0.00019928297684149035,1.3208639817455293e-10,4442.193180005232
8506,0.25,authorized_public_clip,3,15,0.0001991917918237784,0.00019919187819628092,5.906638287921051e-07,0.0001986012143674888,0.00019978254202507304,8.654499419327775e-11,6824.933484575634
8506,0.25,authorized_public_clip,4,8,0.00015165972668501555,0.0001516598325923546,5.26668469093928e-07,0.00015113316412326068,0.00015218650106144853,1.06210337621029e-10,4958.730768497725
8506,0.25,authorized_public_clip,5,17,0.00021446159841785278,0.00021446176337769352,6.406450954355466e-07,0.00021382111828225796,0.00021510240847312907,1.6500279000900065e-10,3882.631896106729
8506,0.25,authorized_public_clip,6,7,0.0001862437458700204,0.00018624385191262638,5.641515738771226e-07,0.00018567970033874927,0.0001868080034865035,1.0642103944738577e-10,5301.12820553719
8506,0.25,authorized_public_clip,7,23,0.0002667136728303335,0.0002667137592807234,6.454284625669716e-07,0.0002660683308181564,0.00026735918774329037,8.686307308983286e-11,7430.4124826377765
8506,0.25,oracle_bernstein,0,27,0.00026620123822289197,0.0002662013291947485,9.128905119236936e-11,0.0002662012379056973,0.00026620124025160483,9.128905119236936e-11,1.0
8506,0.25,oracle_bernstein,1,29,0.00019640123061993067,0.0001964013680934018,1.3774550099054057e-10,0.00019640123034790082,0.00019640123269380836,1.3774550099054057e-10,1.0
8506,0.25,oracle_bernstein,2,6,0.00019869609190507673,0.0001986962235443479,1.3208639817455293e-10,0.00019869609145794974,0.0001986960938038572,1.3208639817455293e-10,1.0
8506,0.25,oracle_bernstein,3,15,0.0001991917918237784,0.00019919187819628092,8.654499419327775e-11,0.00019919179165128674,0.0001991917939971942,8.654499419327775e-11,1.0
8506,0.25,oracle_bernstein,4,8,0.00015165972668501555,0.0001516598325923546,1.06210337621029e-10,0.000151659726382017,0.00015165972872792453,1.06210337621029e-10,1.0
8506,0.25,oracle_bernstein,5,17,0.00021446159841785278,0.00021446176337769352,1.6500279000900065e-10,0.00021446159837490352,0.00021446160072081098,1.6500279000900065e-10,1.0
8506,0.25,oracle_bernstein,6,7,0.0001862437458700204,0.00018624385191262638,1.0642103944738577e-10,0.00018624374549158695,0.0001862437478374944,1.0642103944738577e-10,1.0
8506,0.25,oracle_bernstein,7,23,0.0002667136728303335,0.0002667137592807234,8.686307308983286e-11,0.0002667136724176503,0.00026671367476355777,8.686307308983286e-11,1.0
8506,0.5,authorized_public_clip,0,27,0.000530643516621393,0.0005306442513214882,5.201391436412842e-06,0.0005254428598850753,0.000535845642757901,7.397223952486937e-10,7031.545171299215
8506,0.5,authorized_public_clip,1,29,0.00039107640916094695,0.0003910775146278578,4.889063447921697e-06,0.00038618845117993606,0.0003959665780757795,1.1097520503136713e-09,4405.545767218726
8506,0.5,authorized_public_clip,2,6,0.0003951431195953578,0.0003951441807964473,4.694026377139636e-06,0.00039045015441930767,0.00039983820717358695,1.068298265464461e-09,4393.928670378236
8506,0.5,authorized_public_clip,3,15,0.0003974110376200132,0.00039741173119728357,4.7253106303368406e-06,0.0003926864205669467,0.0004021370418276204,6.962883425978938e-10,6786.427893803911
8506,0.5,authorized_public_clip,4,8,0.000301543711127906,0.0003015445649877102,4.213347752751424e-06,0.00029733121723495877,0.00030575791274046164,8.586610689734308e-10,4906.881079153473
8506,0.5,authorized_public_clip,5,17,0.000427512293618824,0.00042751361590742665,5.125160763484373e-06,0.0004223884551439423,0.000432638776670911,1.3229057487091826e-09,3874.1692433381727
8506,0.5,authorized_public_clip,6,7,0.0003713011859233277,0.00037130204069929507,4.513212591016981e-06,0.0003667888281082781,0.00037581525329031206,8.607749706197512e-10,5243.196822704433
8506,0.5,authorized_public_clip,7,23,0.0005318469033201974,0.0005318476017805995,5.1634277005357726e-06,0.0005266841740800638,0.0005370110294811353,7.050151951718086e-10,7323.853068553326
8506,0.5,oracle_bernstein,0,27,0.000530643516621393,0.0005306442513214882,7.397223952486937e-10,0.000530643511599093,0.0005306435486869873,7.397223952486937e-10,1.0
8506,0.5,oracle_bernstein,1,29,0.00039107640916094695,0.0003910775146278578,1.1097520503136713e-09,0.0003910764048758075,0.00039107644196370193,1.1097520503136713e-09,1.0
8506,0.5,oracle_bernstein,2,6,0.0003951431195953578,0.0003951441807964473,1.068298265464461e-09,0.00039514311249818187,0.0003951431495860763,1.068298265464461e-09,1.0
8506,0.5,oracle_bernstein,3,15,0.0003974110376200132,0.00039741173119728357,6.962883425978938e-10,0.000397411034908941,0.00039741107199683543,6.962883425978938e-10,1.0
8506,0.5,oracle_bernstein,4,8,0.000301543711127906,0.0003015445649877102,8.586610689734308e-10,0.00030154370632664126,0.0003015437434145357,8.586610689734308e-10,1.0
8506,0.5,oracle_bernstein,5,17,0.000427512293618824,0.00042751361590742665,1.3229057487091826e-09,0.00042751229300167794,0.00042751233008957255,1.3229057487091826e-09,1.0
8506,0.5,oracle_bernstein,6,7,0.0003713011859233277,0.00037130204069929507,8.607749706197512e-10,0.00037130117992432445,0.00037130121701221906,8.607749706197512e-10,1.0
8506,0.5,oracle_bernstein,7,23,0.0005318469033201974,0.0005318476017805995,7.050151951718086e-10,0.0005318468967654043,0.0005318469338532988,7.050151951718086e-10,1.0
8506,1.0,authorized_public_clip,0,27,0.0010542626022074346,0.0010542685898534687,4.1611131491302735e-05,0.001012657458362166,0.0010958797213447714,6.066925129743968e-09,6858.685512253681
8506,1.0,authorized_public_clip,1,29,0.0007752646593176247,0.0007752735928543419,3.9112507583373574e-05,0.0007361610852709684,0.0008143861004377155,9.000624894343345e-09,4345.532453858259
8506,1.0,authorized_public_clip,2,6,0.0007812955462950312,0.0007813041646264618,3.7552211017117085e-05,0.0007437519536093447,0.0008188563756435789,8.730714004408605e-09,4301.161508457953
8506,1.0,authorized_public_clip,3,15,0.0007909455659921931,0.0007909511555020399,3.7802485042694724e-05,0.0007531486704593452,0.0008287536405447345,5.632067368832512e-09,6712.008675871168
8506,1.0,authorized_public_clip,4,8,0.0005959903032669169,0.0005959972392668988,3.370678202201139e-05,0.0005622904572448875,0.0006297040212889102,7.011930981093347e-09,4807.061294940984
8506,1.0,authorized_public_clip,5,17,0.0008493979838149436,0.0008494086028523751,4.1001286107874984e-05,0.0008084073167445001,0.00089040988896025,1.062752887624651e-08,3858.0263187537953
8506,1.0,authorized_public_clip,6,7,0.000737867264545952,0.0007378742049977682,3.610570072813585e-05,0.0007017685042696324,0.000773979905725904,7.035304598949366e-09,5132.073561324947
8506,1.0,authorized_public_clip,7,23,0.0010573786565653395,0.0010573843534089078,4.130742160428618e-05,0.0010160769318046216,0.001098691775013194,5.800754211104849e-09,7121.043247308785
8506,1.0,oracle_bernstein,0,27,0.0010542626022074346,0.0010542685898534687,6.066925129743968e-09,0.001054262522928339,0.0010542631074215766,6.066925129743968e-09,1.0
8506,1.0,oracle_bernstein,1,29,0.0007752646593176247,0.0007752735928543419,9.000624894343345e-09,0.0007752645922294476,0.0007752651767226849,9.000624894343345e-09,1.0
8506,1.0,oracle_bernstein,2,6,0.0007812955462950312,0.0007813041646264618,8.730714004408605e-09,0.0007812954339124574,0.0007812960184056953,8.730714004408605e-09,1.0
8506,1.0,oracle_bernstein,3,15,0.0007909455659921931,0.0007909511555020399,5.632067368832512e-09,0.0007909455234346711,0.0007909461079279086,5.632067368832512e-09,1.0
8506,1.0,oracle_bernstein,4,8,0.0005959903032669169,0.0005959972392668988,7.011930981093347e-09,0.0005959902273359178,0.0005959908118291554,7.011930981093347e-09,1.0
8506,1.0,oracle_bernstein,5,17,0.0008493979838149436,0.0008494086028523751,1.062752887624651e-08,0.0008493979753234988,0.0008493985598167367,1.062752887624651e-08,1.0
8506,1.0,oracle_bernstein,6,7,0.000737867264545952,0.0007378742049977682,7.035304598949366e-09,0.0007378671696931693,0.0007378677541864066,7.035304598949366e-09,1.0
8506,1.0,oracle_bernstein,7,23,0.0010573786565653395,0.0010573843534089078,5.800754211104849e-09,0.0010573785526546966,0.0010573791371479343,5.800754211104849e-09,1.0
8507,0.25,authorized_public_clip,0,3,0.0002664166625981207,0.0002664168065518169,6.143742228445444e-07,0.0002658024323289723,0.00026703118077466145,1.444035454766518e-10,4254.564670255142
8507,0.25,authorized_public_clip,1,8,0.00015536279974319198,0.00015536289381007373,5.332189867791185e-07,0.00015482967482329462,0.00015589611279685284,9.43923465908016e-11,5648.964201416304
8507,0.25,authorized_public_clip,2,5,0.0002011426166440778,0.0002011427796977383,5.627380028852423e-07,0.00020058004169485306,0.00020170551770062355,1.6351009515239213e-10,3441.610148662491
8507,0.25,authorized_public_clip,3,27,0.00027831359181435195,0.00027831373644382484,6.57382590790309e-07,0.00027765635385303453,0.00027897111903461515,1.4499237076147881e-10,4533.91159367787
8507,0.25,authorized_public_clip,4,26,0.0002574351865879049,0.00025743526075949763,6.760515166344772e-07,0.0002567592092428632,0.0002581113122761321,7.450592075141332e-11,9073.795878452425
8507,0.25,authorized_public_clip,5,15,0.00021705756726227702,0.00021705764358426194,5.976097013907094e-07,0.00021646003388287122,0.00021765525328565265,7.653402066164732e-11,7808.4190040493095
8507,0.25,authorized_public_clip,6,11,0.0001713698138716868,0.00017137013121359956,5.817408216407404e-07,0.0001707883903919588,0.00017195187203524032,3.1779070196090967e-10,1830.5784846791973
8507,0.25,authorized_public_clip,7,22,0.00017153068007014693,0.0001715307323510995,5.883993639237461e-07,0.00017094233298717575,0.00017211913171502326,5.266002528842997e-11,11173.548829514604
8507,0.25,oracle_bernstein,0,3,0.0002664166625981207,0.0002664168065518169,1.444035454766518e-10,0.0002664166621482714,0.00026641666511714344,1.444035454766518e-10,1.0
8507,0.25,oracle_bernstein,1,8,0.00015536279974319198,0.00015536289381007373,9.43923465908016e-11,0.00015536279941772715,0.00015536280238659926,9.43923465908016e-11,1.0
8507,0.25,oracle_bernstein,2,5,0.0002011426166440778,0.0002011427796977383,1.6351009515239213e-10,0.00020114261618764317,0.0002011426191565152,1.6351009515239213e-10,1.0
8507,0.25,oracle_bernstein,3,27,0.00027831359181435195,0.00027831373644382484,1.4499237076147881e-10,0.0002783135914514541,0.0002783135944203262,1.4499237076147881e-10,1.0
8507,0.25,oracle_bernstein,4,26,0.0002574351865879049,0.00025743526075949763,7.450592075141332e-11,0.0002574351862535769,0.000257435189222449,7.450592075141332e-11,1.0
8507,0.25,oracle_bernstein,5,15,0.00021705756726227702,0.00021705764358426194,7.653402066164732e-11,0.00021705756705024128,0.0002170575700191134,7.653402066164732e-11,1.0
8507,0.25,oracle_bernstein,6,11,0.0001713698138716868,0.00017137013121359956,3.1779070196090967e-10,0.0001713698134228976,0.00017136981639176972,3.1779070196090967e-10,1.0
8507,0.25,oracle_bernstein,7,22,0.00017153068007014693,0.0001715307323510995,5.266002528842997e-11,0.0001715306796910742,0.0001715306826599464,5.266002528842997e-11,1.0
8507,0.5,authorized_public_clip,0,3,0.0005307549025217761,0.0005307560633763808,4.914993782756356e-06,0.0005258410695936245,0.0005356710571591372,1.168002269776416e-09,4208.034444742308
8507,0.5,authorized_public_clip,1,8,0.00030889737294375447,0.00030889813260548404,4.265751894232948e-06,0.0003046323807112511,0.000313163884499717,7.648264437183275e-10,5577.4116196797595
8507,0.5,authorized_public_clip,2,5,0.0003994904135511867,0.0003994917283295929,4.5019040230819385e-06,0.00039498982430651096,0.00040399363235267484,1.3220217336258248e-09,3405.3177104243614
8507,0.5,authorized_public_clip,3,27,0.0005546798354902956,0.0005546810009559033,5.259060726322472e-06,0.0005494219402295808,0.0005599400616822258,1.1712177532114867e-09,4490.250179270331
8507,0.5,authorized_public_clip,4,26,0.0005126161642876785,0.0005126167660711167,5.4084121330758175e-06,0.0005072083539380409,0.0005180251782041926,6.070888429594492e-10,8908.765489266412
8507,0.5,authorized_public_clip,5,15,0.0004328737065710534,0.00043287432133687354,4.780877611125676e-06,0.00042809344372574787,0.0004376551989479992,6.181176504563389e-10,7734.575460830293
